system:index,apex_date,aspect,detail,elevation,event_id,flood,is_agriculture,is_flood_prone,is_permanent_water,is_urban,land_cover,precip_14_day,precip_3_day,precip_7_day,precip_total,purpose,slope,soil_moisture,soil_type,.geo
1_1168,2018-06-26,243.75426489619616,"Lu quet Lai Chau, Ha Giang",5,FL_TRN_2018_06,1,1,1,0,0,40,177.91999557614326,15.349999791011214,60.04999850690365,54.29999861679971,training,2.096406673021491,0.5323945879936218,4,"{""type"":""Point"",""coordinates"":[106.1585990383407,9.562604891267329]}"
1_1228,2018-06-26,90.0,"Lu quet Lai Chau, Ha Giang",0,FL_TRN_2018_06,1,1,1,0,0,40,142.46999621205032,1.0199999697506428,72.71999796293676,18.709999654442072,training,1.8883507251739502,0.43479758501052856,7,"{""type"":""Point"",""coordinates"":[106.36668106345135,10.89545773251117]}"
1_1236,2018-06-26,180.0,"Lu quet Lai Chau, Ha Giang",4,FL_TRN_2018_06,1,1,1,0,0,40,38.75999886915088,0.0,0.5499999821186066,86.04999821074307,training,0.9274099368611016,0.25477245450019836,4,"{""type"":""Point"",""coordinates"":[107.02800302254707,17.017343749096646]}"
1_1244,2018-06-26,123.08103054352134,"Lu quet Lai Chau, Ha Giang",947,FL_TRN_2018_06,1,0,0,0,0,10,125.81999721564353,51.35999924130738,52.32999921031296,74.58999860659242,training,13.347183643361035,0.576110303401947,4,"{""type"":""Point"",""coordinates"":[108.33892802134028,12.27701933316252]}"
1_1256,2018-06-26,111.08720155405634,"Lu quet Lai Chau, Ha Giang",230,FL_TRN_2018_06,1,0,0,0,0,10,320.4399923309684,104.82999742589891,141.89999650977552,37.55999902635813,training,12.678331628502264,0.4212724566459656,4,"{""type"":""Point"",""coordinates"":[106.5509845536204,22.261612750535434]}"
1_1262,2018-06-26,14.119619369506836,"Lu quet Lai Chau, Ha Giang",2543,FL_TRN_2018_06,1,0,0,0,0,10,371.4799912367016,122.38999753817916,204.20999497547746,214.3199949041009,training,35.66922378540039,0.6150791645050049,7,"{""type"":""Point"",""coordinates"":[103.75013586973425,22.405354822409507]}"
1_1268,2018-06-26,24.004083664503025,"Lu quet Lai Chau, Ha Giang",177,FL_TRN_2018_06,1,0,0,0,0,10,57.13999894447625,8.450000111013651,16.019999912008643,302.72999795898795,training,20.411540010348425,0.422576904296875,4,"{""type"":""Point"",""coordinates"":[108.02608584512338,15.761127093510199]}"
1_1269,2018-06-26,146.34359741210938,"Lu quet Lai Chau, Ha Giang",2141,FL_TRN_2018_06,1,0,0,0,0,10,124.439997009933,11.44999990798533,35.45999929495156,56.369998367503285,training,15.230586051940918,0.5166119933128357,4,"{""type"":""Point"",""coordinates"":[107.99868702840725,15.09105816106813]}"
1_1335,2018-06-26,95.84393248613927,"Lu quet Lai Chau, Ha Giang",51,FL_TRN_2018_06,1,0,0,0,0,10,82.32999798841774,0.35999998450279236,2.319999899715185,0.889999981969595,training,17.639163970260686,0.0,6,"{""type"":""Point"",""coordinates"":[109.2696830193331,13.508907830656137]}"
1_1363,2018-06-26,288.19769287109375,"Lu quet Lai Chau, Ha Giang",0,FL_TRN_2018_06,1,1,1,0,0,40,193.91999476589262,8.219999678432941,87.26999770849943,40.89999914728105,training,2.967250108718872,0.5286547541618347,7,"{""type"":""Point"",""coordinates"":[105.79832231793974,9.524368771512906]}"
1_1390,2018-06-26,196.1797687882801,"Lu quet Lai Chau, Ha Giang",-2,FL_TRN_2018_06,1,0,1,0,1,50,261.77999470569193,47.80999910272658,121.60999780520797,64.28999851644039,training,6.729083085652738,0.0,4,"{""type"":""Point"",""coordinates"":[106.64506283184518,10.02510497130511]}"
1_1397,2018-06-26,56.93785931773522,"Lu quet Lai Chau, Ha Giang",1,FL_TRN_2018_06,1,1,1,0,0,40,68.78999829478562,7.309999771416187,9.059999709948897,19.21999964118004,training,3.396232410982364,0.5210638046264648,4,"{""type"":""Point"",""coordinates"":[109.12744267624205,12.46556741218031]}"
1_1436,2018-06-26,26.853147506713867,"Lu quet Lai Chau, Ha Giang",2,FL_TRN_2018_06,1,0,0,1,0,80,272.61999342404306,4.839999906718731,104.76999797858298,84.51999808847904,training,2.0782744884490967,0.6495640277862549,4,"{""type"":""Point"",""coordinates"":[104.9751860781588,9.048723639964798]}"
1_1437,2018-06-26,298.9815340369786,"Lu quet Lai Chau, Ha Giang",809,FL_TRN_2018_06,1,0,0,0,0,20,75.12999852374196,23.33999946899712,23.519999466836452,29.609999464824796,training,7.611766961411206,0.3529837727546692,4,"{""type"":""Point"",""coordinates"":[108.4588841192974,14.232742339597811]}"
1_1462,2018-06-26,-0.0,"Lu quet Lai Chau, Ha Giang",1,FL_TRN_2018_06,1,1,1,0,0,40,121.17999648302794,2.119999997317791,51.219998586922884,99.50999820418656,training,0.9274099368611016,0.4016692340373993,4,"{""type"":""Point"",""coordinates"":[105.77812203650628,10.969000205776341]}"
1_1507,2018-06-26,301.6245422363281,"Lu quet Lai Chau, Ha Giang",552,FL_TRN_2018_06,1,0,0,0,0,10,287.09999431297183,86.19999906234443,142.2199972514063,338.16999298520386,training,10.494080543518066,0.5872730612754822,4,"{""type"":""Point"",""coordinates"":[102.59459142547867,22.52793812288858]}"
1_1524,2018-06-26,57.99924285461395,"Lu quet Lai Chau, Ha Giang",361,FL_TRN_2018_06,1,0,0,0,0,10,161.2499955818057,2.349999964237213,20.189999608322978,9.309999817982316,training,15.372135613918507,0.32595545053482056,6,"{""type"":""Point"",""coordinates"":[108.5079778903538,13.57886476491437]}"
1_1547,2018-06-26,123.56864054792985,"Lu quet Lai Chau, Ha Giang",409,FL_TRN_2018_06,1,0,0,0,0,10,138.92999644577503,7.309999840334058,23.219999389722943,199.89999466761947,training,16.317946986134743,0.3186540901660919,4,"{""type"":""Point"",""coordinates"":[107.15058133288322,21.712723186427386]}"
1_1561,2018-06-26,116.92540119407126,"Lu quet Lai Chau, Ha Giang",246,FL_TRN_2018_06,1,0,0,0,0,30,104.20999793894589,8.309999778866768,58.73999900184572,140.55999631620944,training,26.58668590077019,0.3341338038444519,4,"{""type"":""Point"",""coordinates"":[104.08538779620541,19.400611144811005]}"
1_1583,2018-06-26,115.86164855957031,"Lu quet Lai Chau, Ha Giang",613,FL_TRN_2018_06,1,0,0,0,0,10,72.45999810285866,11.219999859109521,11.609999848529696,72.28999923914671,training,22.206274032592773,0.24150784313678741,4,"{""type"":""Point"",""coordinates"":[108.59465935897424,14.188872645222991]}"
1_1616,2018-06-26,126.78043378591812,"Lu quet Lai Chau, Ha Giang",261,FL_TRN_2018_06,1,0,0,0,0,10,247.81999454833567,1.3999999165534973,14.779999900609255,15.98999977298081,training,15.128764894244634,0.3460230231285095,4,"{""type"":""Point"",""coordinates"":[108.26938981061349,13.631624986191062]}"
1_1666,2018-06-26,106.14435746114424,"Lu quet Lai Chau, Ha Giang",838,FL_TRN_2018_06,1,0,0,0,0,20,143.4099960643798,42.77999869734049,91.5099975541234,102.4399981405586,training,34.93837925606141,0.5134981274604797,4,"{""type"":""Point"",""coordinates"":[108.35665401807019,15.222270453523175]}"
1_1693,2018-06-26,71.55345916748047,"Lu quet Lai Chau, Ha Giang",593,FL_TRN_2018_06,1,0,0,0,0,10,51.54999868012965,9.24999962747097,11.75999958254397,166.03999669663608,training,24.722885131835938,0.298134446144104,4,"{""type"":""Point"",""coordinates"":[107.76449295100328,15.503744666531722]}"
1_1725,2018-06-26,-0.0,"Lu quet Lai Chau, Ha Giang",2,FL_TRN_2018_06,1,1,1,0,0,40,172.80999705381691,2.1799999475479126,33.21999934501946,72.67999792098999,training,0.9274099469184875,0.5469783544540405,7,"{""type"":""Point"",""coordinates"":[106.30647722388703,20.822320211968616]}"
